保利心语花园四期 2室2厅 79.96平米,2017.08,165,20636
都城雅颂居 2室1厅 92.75平米,2017.08,205,22103
都城雅颂居 2室2厅 91.77平米,2017.08,183,19942
逸都国际 2室1厅 88.8平米,2017.08,140,15766
华润凤凰城一期 3室2厅 124平米,2017.08,280,22581
汇锦城 3室2厅 125.61平米,2017.08,260,20699
保利心语花园三期 3室2厅 124.04平米,2017.08,239,19268
世豪瑞丽 2室2厅 81.22平米,2017.08,152,18715
天府豪庭 3室2厅 103.83平米,2017.08,187,18011
复地雍湖湾 1室0厅 40.19平米,2017.08,45,11197
汇锦城 4室2厅 203.24平米,2017.08,355,17468
华润凤凰城一期 3室2厅 100.16平米,2017.08,212,21167
保利心语花园四期 3室2厅 103.18平米,2017.08,228,22098
保利百合花园 3室2厅 98.26平米,2017.08,245,24934
保利心语花园四期 2室1厅 76.51平米,2017.08,158,20651
世豪瑞丽 2室1厅 57.32平米,2017.08,68.8,12000
逸都国际 2室2厅 88.9平米,2017.08,140,15749
逸都国际 2室2厅 88.07平米,2017.08,120,13626
保利心语花园四期 3室2厅 103.02平米,2017.08,241,23394
华润凤凰城一期 3室2厅 124平米,2017.08,236.8,19097
保利心语花园四期 3室2厅 90.94平米,2017.08,182,20014
复地雍湖湾 2室2厅 94.79平米,2017.08,246,25953
华润凤凰城二期 4室1厅 126.28平米,2017.08,278,22015
保利心语花园四期 3室2厅 91.96平米,2017.08,201,21858
都城雅颂居 2室2厅 91.46平米,2017.08,182,19900
汇锦城 2室2厅 74.79平米,2017.08,150,20057
智地哥谭 4室2厅 58.61平米,2017.07,110,18769
华润凤凰城三期 3室2厅 106平米,2017.07,246,23208
建发中央鹭洲 3室2厅 94平米,2017.07,198,21064
世豪瑞丽 2室2厅 81.22平米,2017.07,154,18961
汇锦城 3室2厅 137.77平米,2017.07,251.8,18277
华润凤凰城一期 2室2厅 90.1平米,2017.07,198,21976
凯德世纪名邸 3室2厅 95.1平米,2017.07,196,20610
天府豪庭 3室2厅 98.09平米,2017.07,180,18351
中环岛 3室2厅 142平米,2017.07,335,23592
时代晶座 2室2厅 65.86平米,2017.07,95,14425
中海兰庭 4室2厅 147平米,2017.07,255,17347
华润凤凰城一期 3室2厅 100平米,2017.07,223,22300
时代晶座 3室2厅 88.73平米,2017.07,128,14426
复城国际 1室2厅 57.95平米,2017.07,65,11217
天府豪庭 4室2厅 123.61平米,2017.07,210,16989
凯德世纪名邸 4室2厅 110.63平米,2017.07,245,22146
天府豪庭 2室2厅 79.67平米,2017.07,141,17699
华润凤凰城一期 3室2厅 131.23平米,2017.07,263.8,20103
