蒙西小区 1室0厅 36.6平米,2017.08.05,315,86066
瞿溪路937弄 1室1厅 41.54平米,2017.08.05,309,74387
西凌新邨 1室1厅 39.69平米,2017.08.05,305,76846
瞿溪新村 2室0厅 57.73平米,2017.08.04,368,63746
淮海晶华苑 3室2厅 213.88平米,2017.08.03,1810,84627
光启南路286弄 2室0厅 45.2平米,2017.08.01,356,78762
华盛大公馆 2室2厅 112.29平米,2017.07.31,1062,94577
西凌新邨 2室1厅 66.32平米,2017.07.29,500,75393
悦来小区 2室1厅 59.9平米,2017.07.29,500,83473
锦麟天地雅苑 4室2厅 260.44平米,2017.07.28,2550,97912
金外滩花园 3室2厅 164.6平米,2017.07.28,1600,97206
西凌新邨 1室1厅 39.41平米,2017.07.28,297,75362
蒙西小区 2室0厅 47.71平米,2017.07.27,435,91176
西凌新邨 2室1厅 84.42平米,2017.07.27,660,78181
弘辉名苑 1室2厅 81平米,2017.07.26,760,93828
大同花园南区 3室2厅 159.59平米,2017.07.26,1200,75193
永年路178弄 1室0厅 42.38平米,2017.07.25,350,82587
驰骋大楼 2室1厅 70.73平米,2017.07.24,700,98968
翠湖天地雅苑 3室2厅 202.26平米,2017.07.24,2750,135964
南园新村 2室1厅 52.18平米,2017.07.23,430,82408
汇丽小区 1室1厅 41.32平米,2017.07.23,345,83495
融创滨江壹号院 2室2厅 114.59平米,2017.07.23,1380,120430
仁德坊 2室2厅 103.89平米,2017.07.22,860,82780
耀江花园 1室1厅 64.29平米,2017.07.20,815,126770
丽园新村 2室0厅 49.19平米,2017.07.16,348,70747
上海滩花园 3室2厅 153平米,2017.07.16,1725,112746
东泰花苑 2室2厅 100.26平米,2017.07.16,955,95253
蒙自路380弄 1室0厅 28.43平米,2017.07.15,202.5,71228
北蒙三小区 1室0厅 34.4平米,2017.07.14,285,82849
东元坊 2室1厅 70.77平米,2017.07.12,620,87608
斜土新村 1室0厅 37.3平米,2017.07.11,316,84719
瞿溪新村 2室0厅 57.59平米,2017.07.11,446,77445
翠湖天地御苑 1室2厅 91.66平米,2017.07.11,1315,143465
翠湖天地御苑 3室2厅 188.69平米,2017.07.11,2500,132493
马当小区 1室0厅 43.34平米,2017.07.11,449,103600
马当小区 2室1厅 83.68平米,2017.07.09,825,98590
瞿溪路830弄 2室1厅 48.62平米,2017.07.08,378,77746
上海老年大学 1室0厅 30.92平米,2017.07.07,275,88940
丽园新村 1室1厅 23.11平米,2017.07.06,195,84380
老西门新苑 2室2厅 109.08平米,2017.07.05,1080,99010
丽园路1032弄 1室1厅 31.2平米,2017.07.04,268,85898
大同花园南区 2室2厅 108平米,2017.07.03,952,88149
淡水湾花园 2室2厅 87.03平米,2017.07.02,1050,120649
黄浦新苑(公寓) 3室2厅 138.94平米,2017.07.02,1245,89608
怡绿公寓 2室2厅 87.44平米,2017.07.01,740,84630
唐城公寓 2室2厅 112.44平米,2017.06.30,785,69816
瑞雪大楼 1室1厅 43.77平米,2017.06.28,390,89103
汝南街小区 1室0厅 26.87平米,2017.06.27,212,78899
桃源新村 1室1厅 41.54平米,2017.06.27,500,120366
蒙自路601弄 1室1厅 27平米,2017.06.26,225,83334
百溪公寓 1室1厅 35.14平米,2017.06.25,297,84520
马当小区 1室0厅 43.34平米,2017.06.25,480,110753
雅士公寓 2室2厅 109.96平米,2017.06.25,892,81121
陆兴小区 2室1厅 57.69平米,2017.06.24,398,68990
大同花园北区 3室2厅 134.18平米,2017.06.23,1250,93159
瞿溪路1032弄 1室1厅 38.8平米,2017.06.23,297,76547
复兴东路310-354号 1室0厅 35.49平米,2017.06.23,299,84250
淡水湾花园 4室2厅 166.41平米,2017.06.22,1670,100355
蒙西小区 1室0厅 38.81平米,2017.06.22,333,85803
海悦花园 3室2厅 150.45平米,2017.06.20,1280,85079
大同花园北区 2室2厅 98.22平米,2017.06.20,860,87559
绿地名人坊 3室2厅 143.61平米,2017.06.20,1160,80775
桥一小区 2室1厅 47.44平米,2017.06.20,407,85793
五岭小区 1室0厅 31.26平米,2017.06.19,252,80615
海潮公寓 2室0厅 56.21平米,2017.06.18,453,80591
士林华苑 3室2厅 151.81平米,2017.06.18,1340,88269
瞿溪路680弄 3室2厅 90.56平米,2017.06.18,660,72880
南塘浜路93弄 2室0厅 41.22平米,2017.06.18,330,80059
老西门新苑 3室2厅 143.08平米,2017.06.17,1325,92606
丽园路574弄 1室0厅 33.25平米,2017.06.17,295,88722
