宏汇园小区 3室1厅 86.8平米,2015/11,1075,123848
宣武门西大街 3室1厅 89.1平米,2015/11,800,89787
京畿道 3室1厅 77.8平米,2015/11,883,113497
宏汇园小区 2室1厅 72.9平米,2015/11,895,122771
宏汇园小区 1室1厅 50.4平米,2015/11,700,138889
宣武门西大街 2室0厅 54.25平米,2015/11,326,60093
新文化街 3室1厅 75.4平米,2015/11,619,82096
丰汇园小区 1室1厅 51.1平米,2015/11,666,130333
宣武门西大街 2室0厅 46.81平米,2015/11,306,65371
丰汇园小区 3室1厅 70.1平米,2015/11,828,118117
新文化街 3室2厅 103.1平米,2015/10,1136,110185
京畿道 1室1厅 40.8平米,2015/10,520,127451
西城晶华 1室0厅 77.28平米,2015/10,640,82816
宣武门西大街 1室0厅 37.79平米,2015/10,226,59805
