天紫界 2室2厅 80.63平米,2017/03,107,13269
东城攻略 1室1厅 45.95平米,2017/03,48.5,10555
世纪朝阳 3室2厅 126.65平米,2017/03,180,14213
东方桂苑 1室1厅 49.98平米,2017/03,53.6,10725
海椒市街12号 1室1厅 51.53平米,2017/03,47,9121
东方新城一期 2室2厅 74.28平米,2017/03,80,10771
国嘉新视界 2室1厅 58.42平米,2017/03,74,12667
国嘉新视界 2室1厅 58.32平米,2017/03,73,12518
顺江路17号 2室1厅 52.49平米,2017/03,57,10860
外滩 3室2厅 91.43平米,2017/02,160,17500
东城攻略 2室2厅 80.07平米,2017/02,87.8,10966
蜀光新城一期 3室2厅 122.72平米,2017/02,130,10594
国嘉新视界 1室1厅 50.73平米,2017/02,64,12616
新桂村西五街42号48号 2室1厅 69.37平米,2017/02,58.9,8491
天紫界 2室1厅 68.55平米,2017/02,100,14588
东方新城一期 2室1厅 67.43平米,2017/02,78,11568
东城攻略 2室1厅 56.46平米,2017/02,62,10982
南府锦 3室1厅 133平米,2017/02,158,11880
晶蓝半岛二期 2室1厅 89.73平米,2017/02,200,22290
粼江峰阁 2室1厅 102.16平米,2017/02,155,15173
外滩 3室1厅 94.48平米,2017/02,160,16935
宏济新路95号 1室1厅 56平米,2017/02,52.3,9340
世纪朝阳 3室2厅 124平米,2017/02,176,14194
